TweetText,id 
Photo:Joey No Socks Cinque-w/#Trump on New Years-TWO YEARS AGO-given the same award #TrumpLeaks #theresistance https://t.co/AMRqmiGOEO,0
Very DISAPPOINTED in @goldenglobes !Wanted to watch award show not actors crying about Clinton/Trump! #ItsOver #MoveOn #GetOverYourself,0
"#GoldenGlobes #Emmys #Oscars We should have an award show for the best award shows.We could call it the ""Self Aggrandizements""",0
RT @EddieRedmayneMx: PHOTOS: #EddieRedmayne with #JessicaChastain presenting the award ''Best Comedy/Musical'' to @LaLaLand at the #GoldenG,0
GoldenGlobes: Streep takes on Trump while accepting lifetime award Globe https://t.co/6Q1Mkz6EI1,0
BarackObama.The face you make when you think your at an awards show but it turns out to be the Democratic National https://t.co/ovN3YCnxKS,0
RT @IndieWire: That's six awards so far for #LaLaLand! Emma Stone wins Best Musical/Comedy Actress https://t.co/d9AnrU6e9R #GoldenGlobes ht,0
I think after hearing about the #GoldenGlobes I should watch the movies that were up for/received awards last night,0
RT @ForbesShowbiz: Emma Stone won her first #GoldenGlobes award for 'La La Land'  https://t.co/RUOUlA2fWV https://t.co/jES3IVGvqO,0
"Congrats @AtlantaFX! @DonaldGlover accepts award for Best Comedy Series at the @GoldenGlobes, ""I couldn't be here... https://t.co/iTo3dkkuKr",0
#GoldenGlobes#MerylStreep it is best that you keep your politics to yourself when accepting an award #Disappointed #BoycottHollywood,0
@goldenglobes Donald Trump dominated the award show. He's already a winner,0
RT @whiotv: Streep takes on Trump while accepting lifetime award at #GoldenGlobes https://t.co/0LSwx4JOuN https://t.co/68GEghSqnA,0
RT @WAFB: #GoldenGlobes: Streep takes on Trump while accepting lifetime award Globehttps://t.co/8xIaL8U9Xc https://t.co/V9wkZJcBie,0
"@thesaramaire Me watching the #GoldenGlobes... oh wait, I don't watch self-congratulatory millionaires' ""award"" parties. #FilmActorsGuild",0
"Best part of the #GoldenGlobes? Hands down, seeing @VancityReynolds &amp; Andrew Garfield sitting together  Also their kiss, award worthy ",0
@realDonaldTrump there was an aware missing from the #GoldenGlobes : the keyboard warrior award goes to...  Trump!,0
How can T Hiddleston get best lead &amp; H Laurie supporting actor awards for a series in which they were both leads? @goldenglobes,0
"When the powerful use their position to bully others, we all lose. Meryl Streep vs Trump at the#GoldenGlobeshttps://t.co/i1PzmTO8pO	 AHmd Saleh	717826254	818460672602374145	2017-01-09 14:13:25
@smerconish @goldenglobes There is no inappropriate place to let Trump know we see him for who he really is!	Lois Quartararo	195106017	818460666839310337	2017-01-09 14:13:23
Available to order for 3 Days only on;https://t.co/zWKBkxeE10#MerylStreep #goldenglobes #trump #DonaldTrump https://t.co/OhgqhcTRgv	Md Mahmudul Hasan	1835641657	818460665480253440	2017-01-09 14:13:23
RT @EWlive: How do you think @jimmyfallon did as the #GoldenGlobes host last night? Weigh in at 855-393-3559 https://t.co/uxLYvQA42c	#PLLWillLiveForever	718895950589214720	818460659759382529	2017-01-09 14:13:22
With Disgust in Orange Country#Trump#MerylStreep#GoldenGlobes https://t.co/1FIKkeEVhZ	Bildungsexperte	449807058	818460643510587392	2017-01-09 14:13:18
Great actress and wise woman. #GoldenGlobes Viola Davis: What does Trump say about us? - CNN https://t.co/wejjZz7EhK	Jean Rasey	28777330	818460638645129217	2017-01-09 14:13:17
Photos:#Trump was 'awarded' $400,000 car from Joey 'no socks' Cinque's org-7 yrs ago #Trumpleaks #theresistance https://t.co/hEbU4IRb40	Scott Dworkin	14247236	818460635667243008	2017-01-09 14:13:16
TRUMP YOUR FIRED #GoldenGlobes #beatdownbullys	Willy Johnson	798580471705706496	818460626787778560	2017-01-09 14:13:14
ICYMI: ALL the looks from last night's epic #GoldenGlobes red carpet https://t.co/RQmPdHMDNG https://t.co/8Bjc7xQ6YZ	OK! Magazine	20449691	818460624975986689	2017-01-09 14:13:13
The best thing I watched today https://t.co/k5GeY7fl02	Ida	605373648	818460618734833665	2017-01-09 14:13:12
The Meryl Streep lecture at the #GoldenGlobes  is a perfect example of how Hollywood leftists get Trump reelected in 2020. Well done, Meryl.	Shawn Heckler	245214415	818460617044594689	2017-01-09 14:13:12
Ryan Reynolds upstaged Ryan Gosling's #GoldenGlobes win by SNOGGING Andrew Garfield: https://t.co/uWPt5rWQN2 https://t.co/DVRBp9eYTp	Mark At The Movies	388426477	818460613924028416	2017-01-09 14:13:11
Trump hits back at Meryl Streep, calls actress 'overrated' https://t.co/PdPl8VHTWo	TNarang	961855321	818460601294974977	2017-01-09 14:13:08
#MerylStreep gave a master class on #elitism at the #GoldenGlobes, and #Hollywood applauded.  Best line I have heard in weeks, @tonykatz .	Susan	300518550	818460599319412736	2017-01-09 14:13:07
@ImranGarda I think Jacob Sullum had the a Actually good hot take"" on this https://t.co/aad1CVCMfZ #GoldenGlobes #Trump #merylstreep",0
"Comey got award in Novvia org Joey ""no socks"" Cinque is on board &amp; #Trump's a member #Trumpleaks #theresistance https://t.co/JgQcnMatHl",0
RT @JPrusasky: The #GoldenGlobes award for best portrayal of an Indian goes to https://t.co/LOqP2F7Alx,0
"Seeing the Golden Globe results has got me excited to watch some award season contenders, starting with La La Land Saturday. #GoldenGlobes",0
Meryl Streep wins an award and decides to attack Donald Trump.What a surprise. To no one. #GoldenGlobes https://t.co/85iWTr7F3R,0
@StandUpWithPete Yup...I never watch those awards show...!! Just next day clips!! #MerylStreep nailed it on the #GoldenGlobes #TrumpFail,0
#GoldenGlobes: Streep takes on Trump while accepting lifetime award Globehttps://t.co/SGlfTu0Mwb https://t.co/uCE7M93AU5,0
"RT @PageSix: The award for Best Motion Picture, Drama goes to #Moonlight. #GoldenGlobes https://t.co/KWavbJ38WR",0
#GoldenGlobes: Streep takes on Trump while accepting lifetime award Globehttps://t.co/8xIaL8U9Xc https://t.co/V9wkZJcBie,0
RT @StarTribune: Streep takes on Trump while accepting lifetime achievement award at #GoldenGlobes https://t.co/ETwmMKvlR1 https://t.co/fyi,0
RT @Stephen_Stanton: So great to see #StarWars #RogueOne stars #FelicityJones &amp; @diegoluna_ presenting the Best Screenplay award to #LaLaLa,0
RT @people: #GoldenGlobes: The beauty looks that deserved their own awards https://t.co/sxyQAruBvr via @PeopleStyle https://t.co/50LCT8GGYI,0
Good God. Can't even watch an awards show anymore without politics ruining it. #GoldenGlobes #PoliticsBringsOutWorstInEveryone,0
I never watch the Hollywood award's shows. Overrated blow hards. They act out jobs they can't get. #GoldenGlobes https://t.co/0WQArLO1Bl,0
RT @brownroyyal: I really hope the @goldenglobes will acknowledge #PamGrier and honor her with the #CecilBDeMille award next year! #GoldenG,0
RT @bobbyciletti: La La Land may have won 7 awards but Meryl Streep won the evening w/the speech we all needed to hear https://t.co/ItNaPww,0
"Hate awards ceremonies with a burning passion, but great to see Atlanta get recognised. Best show I've seen in years. #GoldenGlobes",0
Streep takes on Trump while accepting lifetime achievement award at #GoldenGlobes https://t.co/ETwmMKvlR1 https://t.co/fyi7lvIOgu,0
Didn't watch @goldenglobes. Have doubted the veracity of their voting since they gave an acting award to Pia Zadora.,0
#MerylStreep was only given award Bc they knew she'd take opportunity to bash #Trump at #GoldenGlobes &amp; any1 can act btw #mondaymotivation,0
Heard about the awards La La Land scooped at the #GoldenGlobes ? Use your One4all Gift Card to watch it at https://t.co/HrjJEgRIDZ,0
In the future instead of the #GoldenGlobes there will be Trump Thrones where the award will be a golden toilet ,0
Watch Donald Glover accept awards for Best Comedy Series and Best Actor at the #GoldenGlobes: https://t.co/Q7H1KWLyIq,0
"RT @CoasterStorm: So #Trump was bashing #MerylStreep. Well she has 9 #GoldenGlobes, 3 #Oscars, 2 #Emmys, 2 #Bafta awards. He as 4 Bankruptc",0
"@realDonaldTrump 157 awards and 409 nominations, you're right, so overrated!! #MerylStreep #GoldenGlobes #tantrum #trump",0
I got no time to watch award I'm excited for ! #GoldenGlobes https://t.co/yiHHN9y781,0
Recap of another hollywood awards night. We R rapturous. We R brave. Trump stinks &amp; so do little people #GoldenGlobes#PointlessCelebrities,0
@foxandfriends @tomshillue I'm boycotting ALL award shows!!!..did not watch #GoldenGlobes because I knew this would happen ,0
@theoptionoracle @AppSame @HD_Sean @goldenglobes  I never watch any award shows! They are a joke and are political big time!,0
@JohnLithgow is one of the best Churchills we have seen on TV @TheCrownNetflix all awards thoroughly deserved https://t.co/MQIdJnFWPd,0
RT @mattgiese: It's pretty sad but I can't watch #GoldenGlobes or any other Hollywood awards show. Way too many phonies pushing their polit,0
Emma Stone 'It's pink and it has stars on it...' should win the award for Best Response to dress question. #GoldenGlobes,0
@goldenglobes most #Americans  don't watch rich #celebrities win #awards for being rich celebrities. Cont'd...,0
"RT @WPGC: ""La La Land"" may have received 7 awards, but Meryl Streep stole the show at the #GoldenGlobes. Watch her speech: https://t.co/AUz",0
RT @fisherjf729: Meryl Streep needs an award for her award speech and she hates Trump too. #notmypresident #newsmedia #goldenglobes https:/,0
"La La Land may have received 7 awards, but Meryl Streep stole the show at the #GoldenGlobes. Watch her speech: https://t.co/AUzlyfa8Bj",0
"La La Land may have received 7 awards, but Meryl Streep stole the show at the #GoldenGlobes. Watch her speech: https://t.co/H8ubgCHCr2",0
"La La Land may have received 7 awards, but Meryl Streep stole the show at the #GoldenGlobes. Watch her speech: https://t.co/XbJiixSEB3",0
RT @peoplestyle: These #GoldenGlobes beauty looks deserve their own awards https://t.co/Ql5KoimTuE https://t.co/M1zZ3BnnOw,0
@gormy17 @foxandfriends @seanhannity I too chose not to watch #GoldenGlobes .. I knew it would happen..I'm  watching ANY award shows!!!!,0
#AmyAdams again ignored for a major award - don't they realise she's the absolute best actress out there?? #ArrivalMovie  #GoldenGlobes,0
It's pretty sad but I can't watch #GoldenGlobes or any other Hollywood awards show. Way too many phonies pushing their political agenda.,0
RT @phillydotcom: WATCH: Meryl Streep wins @GoldenGlobes lifetime achievement award; talked Trump and importance of 'principled press' http,0
who do you think had the best look on the golden globe awards?? #GoldenGlobes #GoldenGlobeAwards #style #womanstyle,0
I hope to win an award some day! Congrats to all the winners from the #GoldenGlobes #dreambig,0
"RT @realDJTrrump: If you want to watch all ""looney tunes"" at one place, you should watch #GoldenGlobes It is MOST over-rated awards ceremon",0
Winner of the Best Actor award at the #GoldenGlobes - #ManchesterByTheSea opens this Friday: https://t.co/Q5n95nugPn https://t.co/VirEpnHiuO,0
"RT @AlizaLicht: I think all these people are pretty lucky to be there, calling any award show boring is ungrateful. They are nothing w/o th",0
RT @BBCJamesCook: Meryl Streep has accepted a lifetime achievement award at the #GoldenGlobes with a scathing attack on president-elect Don,0
RT @entertain_mn: Meryl Streep takes on Trump while accepting lifetime award at #GoldenGlobes https://t.co/59Vln5FcW1 https://t.co/nqMnIOYz,0
RT @autismfather: Meryl Streeps #GoldenGlobes speech is the best thing to ever come out of an award show.Transcript: https://t.co/VJQzZax,0
And the award for Best Predictable Meltdown goes to...#PutinPuppet #GoldenGlobes #trump https://t.co/xjPS0u70yY,0
Meryl Streep takes on Trump while accepting lifetime award at #GoldenGlobes https://t.co/59Vln5FcW1 https://t.co/nqMnIOYzUz,0
@HillaryClinton got a #GoldenGlobes award for winning more votes in CA than Trump,0
RT @bollybubble: Watch! #PriyankaChopra and #JeffreyDeanMorgan present an award at #GoldenGlobeshttps://t.co/vQ8UQuvmmA https://t.co/MXsJ,0
I think WestWrold deserved this award the most. https://t.co/1pdiXvUE6x,0
These #GoldenGlobes beauty looks deserve their own awards https://t.co/Ql5KoimTuE https://t.co/M1zZ3BnnOw,0
@goldenglobes Didn't watch awards.  Try not to follow Hollywood on anything...especially patting each other on the backs.,0
RT @wbir: Billy Bob Thorton nabs award for Best Actor in a Television Drama Series for  'Goliath' at #GoldenGlobes https://t.co/0c3libPeP5,0
ICYMI: Read Meryl Streep's six-minute acceptance speech for a lifetime achievement award at the #GoldenGlobes. https://t.co/Hxu4TTmMu5,0
My picks for best dressed at the #GoldenGlobes. #goldenglobes2017 #fashion #redcarpet #awardsseason #celebrity https://t.co/4wJJhNTRTx,0
WATCH: Meryl Streep wins @GoldenGlobes lifetime achievement award; talked Trump and importance of 'principled press https://t.co/TXU3vWIBLd,0
RT @HSteinfeldNews: Throwback to 6 years ago when Hailee presented an award with Justin Bieber at the #GoldenGlobes and now she's back as a,0
"So #Trump was bashing #MerylStreep. Well she has 9 #GoldenGlobes, 3 #Oscars, 2 #Emmys, 2 #Bafta awards. He as 4 Bankruptcies and a #Razzie.",0
@goldenglobes got it totally wrong with not awarding @NBCThisisUs at all!!! Why I don't watch that garbage.,0
Meryl Streep: The Reigning Queen of the Golden Globes via @GettyImages #merylstreep #goldenglobes @actressawards https://t.co/lKUNQByJCI,0
"The best golden globes ever. Loved every second of the show. I'm a series man, and an award show fan. #GoldenGlobes @nbc @goldenglobes.",0
I didn't watch the #GoldenGlobes and am better for it. sports &gt; politics AND award shows,0
RT @ComicBook: Well Deserved! Donald Glover wins the award for Best Actor In A Comedy Series for @AtlantaFX #GoldenGlobes https://t.co/3bg,0
What I learned this morning from #Twitter: the #GoldenGlobes are about #Trump. And all this time I thought it was a film awards thing. @CNN,0
"@CNN @goldenglobes that's exactly why I won't watch these award shows, elitist bs spewing political bull, they know nothing about democracy",0
@conniebritton yesterday on a beautiful salmon pink gown at the @goldenglobes awards red carpet. #classy #fashion https://t.co/aCl0dyJLac,0
@ETCanada @goldenglobes ~ I am positive that @WinonaROnline got the best dressed award in my opinion.,0
RT @ONEcampaignUK: Congrats @twhiddleston on your award for Best Actor at the #GoldenGlobes  https://t.co/L6CAPtb2Lp,0
#GoldenGlobes I hope the globe committee made sure that enough African/Americans had roles and received awards this year. #whiteoscars,0
"Tom Hiddleston accepts the award for Best Actor in Limited Series at the #GoldenGlobes Awards. January 8, 2017... https://t.co/3YhYxUQK7W",0
What a lovely night! #LALALAND takes home the #GoldenGlobes award for Best... https://t.co/PoMCPCdEIt by #schumilaferrari via @c0nvey,0
"RT @WAFB: #GoldenGlobes: Streep wins Globe DeMille award, excoriates Trumphttps://t.co/V8X4xqUynv https://t.co/ITkZ9Io668",0
Best award speech EVER!!! Just thinking about it makes my heart leap. There are still good people in the world... &amp; https://t.co/0qs3WB4IP7,0
What might I have missed? Some recognition by the award winners that they are millionaire toddlers playing dress-up.#GoldenGlobes,0
RT @555ft: Meryl Streep believes next year's #GoldenGlobes will have an award for Best Anti-Trump Diatribe During an Awards Show #WhatILe,0
RT @chaneIily: They should do an award for 'Best Dressed' bc @lilycollins would have totally won that  #GoldenGlobes https://t.co/9TPUt9zT,0
"RT @GlamourSaga: Priyanka Chopra came, conquered and RULED the Golden Globe awards#GoldenGlobes #PriyankaChopra #Bollywoodhttps://t.co/wn",0
"Trump just called one of the most famous, important, awarded and powerful actress of Hollywood an ""overrated actress""... #GoldenGlobes",0
RT @BBCNewsEnts: It's two awards in a row for The People v OJ Simpson - best mini series and best actress in a mini series for Sarah Paulso,0
@goldenglobes award shows are not a political platform. Hold a press conference. Oh yeah no one would listen to you. # captive audience.,0
#LaLaLand won EVERY award it was nominated for. It's the most awarded film in #GoldenGlobes history https://t.co/SlBB13ZlIg - via @IndieWire,0
"#MerylStreep takes on Trump while accepting lifetime award Globe, Trump fires back https://t.co/2CxMqTBZ0b https://t.co/ACmuy8JXbR",0
Do we have to see Hollywood babies cry at award shows for 8 more years? I never watch but might have to.  #love2cringe #GoldenGlobes,0
RT @AFPceleb: #GoldenGlobes The cast and crew of Atlanta pose with the Best TV Series  Comedy or Musical award in the press room. Photo,0
RT @mydekkho: Checkout The Best Dressed Stars at the 2017 Golden Globe Awards on  https://t.co/j2FhBiRLPK #goldenglobes #goldenglobeawards,0
#LaLaLand won EVERY award it was nominated for. It's now the most awarded film in #GoldenGlobes history https://t.co/7IBvJaMSQD,0
#Ambassades @francetoronto: Bravo Isabelle Huppert for your #GoldenGlobes award! Best Actress in a Motion Picture https://t.co/FOd0ULqQPf,0
"Worry about Trump &amp; his ""Intelligence"" when he calls Meryl Streep 'overrated' hours after she wins lifetime achievement award. #GoldenGlobes",0
@goldenglobes if your gonna host a trump bashing party why don't you just give out your awards at the Dem national convention,0
"How an award show calls itself the #GoldenGlobes yet doesn't have a category for Best Globe, we'll never understand. https://t.co/VlE94y02VL",0
@goldenglobes the hateful political retoric is why I don't watch any Hollywood awards shows. Entertainment should be an escape from it,0
"RT @IndieWire: #TheCrown wins Best TV Series Drama, its second award of the evening https://t.co/d9AnrU6e9R #GoldenGlobes https://t.co/buIm",0
RT @rapplerdotcom: Meryl Streep berated Donald Trump for his divisive rhetoric as she received an award at the #GoldenGlobes. https://t.co/,0
"Yep, didn't watch #GoldenGlobes. Rich people giving each other awards for movies the average American didn't see doesn't interest me.",0
The best part about awards season is the recap by @HowardStern! #SternShow #nailedit #GoldenGlobes,0
I hate that when a black man/woman wins an award they have to educate and reaffirm the audience on why representation matters. #GoldenGlobes,0
RT @TheGreyestGhost: Meryl Streep's Golden Globes speech is the best awards show speech ever. Holy shit. #goldenglobes,0
Definitely have to watch @TheCrownNetflix now after the amount of awards they've won! #GoldenGlobes,0
RT @CBSThisMorning: #LaLaLand wins Best Picture (Comedy/Musical)! Sweeps all 7 awards. Breaks the #GoldenGlobes record! -- @ErikDavis http,0
#GoldenGlobes #FilmActorsGuild I don't care what you think politically. You have other platforms for that. Just accept your award.,0
Quite possibly the best awards show open in recent history!! ELEVEN!!! #GoldenGlobes https://t.co/OpEcdcNzu5,0
RT @tw1nsm0m: Friendly reminder that @JDMorgan will be presenting the Best TV Drama Actor award w/ Priyanka Chopra TONIGHT on NBC's #Golden,0
RT @GbamTVFan: Best part of watching the @goldenglobes for @LilRel4 of #NBC's #CarmichaelShow? Seeing his friends @AtlantaFX get an #award,0
RT @HaadeaP: I think @blakelively and @VancityReynolds basically deserve an award for simply existing #GoldenGlobes https://t.co/S4QUwPVC,0
RT @Starwars_films: Congratulations to the future Lando Calrissian @donaldglover for winning the Best Actor award for his role in 'Atlanta',0
"RT @WearPatrices: Entertainers, you political views shouldn't be intermixed on the microphone with an award ceremony. #GoldenGlobes #Trump",0
I think @blakelively and @VancityReynolds basically deserve an award for simply existing #GoldenGlobes https://t.co/S4QUwPVCxS,0
My best dressed award for the 2017 #goldenglobes goes to @oliviaculpo wearing https://t.co/sKHQMEYX53,0
"Priyanka Chopra came, conquered and RULED the Golden Globe awards#GoldenGlobes #PriyankaChopra #Bollywoodhttps://t.co/wnvsi2uxh7",0
"#GoldenGlobes: Streep wins Globe DeMille award, excoriates Trumphttps://t.co/14igq2uf54 https://t.co/wRHjszrXrl",0
This was not the place for that. President-Elect Trump was not up for any awards in this concern#GoldenGlobes,0
RT @Tuvie: Childish Gambino doesn't deserve the best actor award. So one dimensional and boring. #GoldenGlobes,0
@deray truth teller? @realDonaldTrump doesn't think so! #GoldenGlobes #thearts #awardsseason,0
"It's pointless to watch the award ceremonies like the #GoldenGlobes, just go on the Internet the next day and see who won.",0
"Entertainers, you political views shouldn't be intermixed on the microphone with an award ceremony. #GoldenGlobes #Trump #MerylStreep",0
RT @APEntertainment: VIDEO: #LaLaLand and #DonaldTrump were the hot topics at #GoldenGlobes - all the winners and news from the awards:htt,0
Greatest opening to an awards show ever #GoldenGlobes #LaLaLand https://t.co/dfjcuOmas1,0
Congrats #merylstreep  #myfave #best #actress #ever #goldenglobes #awards https://t.co/BqANHEjmlU,0
Recovering from #GoldenGlobes but that's the price of having the best bloody awards coverage on the best film site in the UK @MovieMarker,0
RT @mcnancee: @LynnePatton @goldenglobes Will not watch these stupid self serving idiots award themselves &amp; then give their political opini,0
"#GoldenGlobes: Streep wins Globe DeMille award, excoriates Trumphttps://t.co/V8X4xqUynv https://t.co/ITkZ9Io668",0
RT @rejectnation: The #goldenglobes award for best animated feature goes to Zootopia. See all the winners here: https://t.co/W9hR3kbGWt htt,0
@lovegwendoline #GoldenGlobes Shouldve won 'Most Elegant Gown Model' award for wearing that dress so well. An inspiration for tall girls ,0
"RT @BlueThunder808: Fuck you, Meryl Streep. Just accept your damn award &amp;get the fuck off my TV. I didn't sign up to hear your anti-Trump l",0
Breaking: Meryl Streep nominated for an Emmy for best speech without flashing boobs during an award show. #GoldenGlobes,0
"You don't like #Trump, fine, no prob. But keep your political disappointments out of a performance arts awards show. #GoldenGlobes #horrid",0
"Rightfully, The Crown wins the award for Best TV Series! #GoldenGlobes",0
RT @NikoTheFarmer: #GoldenGlobesNobody got an award tonight as significant as the one the people gave Donald Trump on November 8.  -,0
The #GoldenGlobes award for Best Actor in a Limited Series or TV Movie goes to @twhiddleston. https://t.co/WLP72nouO2,0
RT @EUlondonrep: Congrats to EU-supported #ELLE for winning the best foreign-language film award at #GoldenGlobes! How many EU-funded films,0
"RT @Nvr4Get91101: Meryl Streep gets an award, talks about how great actors are, how most are foreign &amp; that Trump supposedly wants gone. #M",0
In case you didn't get to see the #GoldenGlobes @ElisaDiStefano shows you the awards bash highlights https://t.co/1adj3P43Bd,0
The best award the #goldenglobes brought was not having to hear Jennifer Lawrence once,0
"Streep wins Globe DeMille award, excoriates Trump https://t.co/z7lFT8GeG0 #GoldenGlobes #uspoli",0
RT @DynamiteNews_: La La Land sweeps #GoldenGlobes awards by winning in all seven categories including top award of best Musical or Comedy,0
RT @WHIORadio: Streep takes on Trump while accepting lifetime award at #GoldenGlobes https://t.co/1Zi7m4wudr https://t.co/S41ODeCrkA,0
RT @ComicBook: Huge congrats to @moonlightmov for winning the Best Picture award at this year's #GoldenGlobes https://t.co/3bgmFJDqqF http,0
RT @Film_London: The Crown @LeftBankPics @TheCrownNetflix was awarded Best TV Drama Series award at last night's @goldenglobes. Congratulat,0
Streep takes on Trump while accepting lifetime award at #GoldenGlobes https://t.co/1Zi7m4wudr https://t.co/S41ODeCrkA,0
Streep takes on Trump while accepting lifetime award at #GoldenGlobes https://t.co/0LSwx4JOuN https://t.co/68GEghSqnA,0
Meryl Streep believes next year's #GoldenGlobes will have an award for Best Anti-Trump Diatribe During an Awards Show #WhatILearnedToday,0
stopped watching the #GoldenGlobe awards #GoldenGlobes when #GameofThrones didn't win best show. They obviously don't know wtf they're doing,0
Bravo Isabelle Huppert for your  #GoldenGlobes award! Best Actress in a Motion Picture #Elle #IsabelleHuppert https://t.co/2dN5L7MvOs,0
RT @jhkluger: The best 5:48 award show speech of all time. https://t.co/FeQiJbjjgE,0
RT @mental_floss: 32 of the films that have won Best Picture  Drama awards at the #GoldenGlobes have gone on to win Best Picture Oscars. h,0
RT @moxoha: Sophie turner looking flawless at the red carpet of the #GoldenGlobes awards  https://t.co/7d8pbJy4wv,0
"RT @Medebourne: Donald Trump didn't get the comedy award for best ""post-election performance by a multiplebankrupt, pussygrabbing fraudster",0
RT @thefader: .@BandryBarry accepts the award for Best Motion Picture for @moonlightmov.  #GoldenGlobes https://t.co/bmTQV5TFqd,0
@BraddJaffy @TheFix @goldenglobes I stoped watching when it seemed to me to be a Trump bashing political awards sho https://t.co/lbxlRdie6g,0
"Do you think one day actors will just say ""thanks for the award"" and just get the hell off the stage? #GoldenGlobes #MerylStreep",0
RT @marty_lang: Go Moonlight! So proud of my friends who made that film - and now have a #GoldenGlobes award for Best Picture :),0
The Crown @LeftBankPics @TheCrownNetflix was awarded Best TV Drama Series award at last night's @goldenglobes. Cong https://t.co/CiB1SQgTR3,0
This is the dress that stole my heart last night at the awards. Meryl Streep of course swept us all. #GoldenGlobes https://t.co/eNvWB1EKcj,0
Good 2 knw Priyanka Chopra made her presence n presented the award 4 best actor in a TV series along with Jaffrey Dean Morgan #GoldenGlobes,0
"Olivia Colman was the best thing about it, so great. Yet I wouldn't have given her the award over Thandie Newton but well... #GoldenGlobes",0
Man I hope Janelle Monae is on all the awards red carpets https://t.co/1yMC7GVqw0 #BestDressed,0
Best part of award shows is looking through the dresses the next day #GoldenGlobes,0
"#MerylStreep turned ""Cecil B DeMille"" award to ""Meryl Pee Devil"" awkward for #TRUMP   #GoldenGlobes #MerylStreepForPresident",0
VIDEO: #LaLaLand and #DonaldTrump were the hot topics at #GoldenGlobes - all the winners and news from the awards:https://t.co/GE17sdIIae,0
RT @DubaiOneTV: .@LeoDiCaprio presents award for #GoldenGlobes Best Actress in Motion Picture Drama #DubaiOneTv #Dubai1GoldenGlobes #Dubai1,0
"Meryl Streep, congrats on your #GoldenGlobes award but please study and try understand #MMA https://t.co/A3j2vcs2ES there are many levels.",0
Donald Glover really deserved the award for 'Best Actor In A Musical or Comedy TV Series'. Congratulations on your success! #GoldenGlobes,0
Congrats @twhiddleston on your award for Best Actor at the #GoldenGlobes  https://t.co/L6CAPtb2Lp,0
RT @usatodaylife: And the award for best presenting bit goes to @SteveCarell and Kristen Wiig #GoldenGlobes,0
RT @ThomMoorePhotos: The best supporting actor award should go to the cat from The Night Of. #GoldenGlobes https://t.co/B9HzCJfzdg,0
"After seeing #DonaldTrump s tweet about #MerylStreep speech at #GoldenGlobes award, now God is the only hope to sav https://t.co/u2vfJJaeGg",0
https://t.co/OFtzx0KRIb  Irrelevant entertainment elites at #GoldenGlobes #MerylStreep and in lame PSA videos receive participation awards,0
#GoldenGlobes 2017 officially kicks off the red carpet awards season ,0
"La La Land dominated Sunday's #GoldenGlobes, winning a record number of awards https://t.co/0Ssf3Jm8DN https://t.co/MS30WD7sPN",0
"La La Land dominated Sunday's #GoldenGlobes, winning a record number of awards https://t.co/MJ6OHWJrye https://t.co/XRwkDEqvKK",0
"The best of the #GoldenGlobes! And @diegoluna_ speaking en espaol, and @RyanGosling dedicating his award to his am https://t.co/GgjtEb8GCT",0
Isabelle Huppert's award for best actress was well deserved. I never thought an independent cinema star would win at the #GoldenGlobes,0
Congratulations #Isobelle_Huppert on ur Best Actress in a Foreign Film award #GoldenGlobes thoroughly deserved. The Nicole Kidman of France!,0
"La La Land dominated Sunday's #GoldenGlobes, winning a record number of awards https://t.co/f9GZy4wQsM https://t.co/pBPzXoHngO",0
"Toast of the #GoldenGlobes last night: @LaLaLand (2016 Movie), wins 7 GG awards (TRAILER)  https://t.co/kpAwK7RDwy",0
"RT @prasejeebus: Thank you #GoldenGlobes for awarding the best film of 2016, Moonlight, with the Best Motion Picture (Drama) award",0
"RT @Bazinga_Ent: #GoldenGlobes &amp; #sagawards nominee #DevPatel talks about his #Lion experience, his journey as an actor &amp; lots more via @mi",0
#MerylStreep #speech on Donald Trump at #GoldenGlobes award night become talk of the town to all our world https://t.co/nfhPT0sWGS,0
So happy #EmmaStone won the best actress at #GoldenGlobes Loved her in the movie and during award show as well ,0
Pretty much why I won't watch award shows or anything Hollywood anymore. Nothing but attacks on #Trump and us #deplorables @goldenglobes,0
VIDEO: #MerylStreep turns the spotlight on #DonaldTrump as she collects #GoldenGlobes lifetime achievement award.https://t.co/i5lNGZxl4O,0
"RT @BookMyBollywood: #PriyankaChopra looked gorgeous as she presents the award to #BillyBobThornton at the #GoldenGlobes, watch: https://t.",0
"Per twitter this am, glad I didn't watch the @goldenglobes , looks like it was more of a #political rally than an award show. #GoldenGlobe",0
#GoldenGlobes awards aren't fun to watch anymore. They've turned in2 political platforms. I didn't watch and won't ever again. #timeandplace,0
RT @TheAfricanBlog: Congratulations to @donaldglover and his cast for winning a #GoldenGlobes award for best TV series comedy for Atlanta h,0
A moving and heartfelt speech by Meryl Streep as she accepted her #GoldenGlobes award  Transcript here: https://t.co/dEMtFe0sZG,0
RT @thefader: Moonlight (@moonlightmov) takes home the award for Best Motion Picture.  #GoldenGlobes,0
...and the award for best acceptance speech at #GoldenGlobes goes to Meryl Streep https://t.co/GYDqqMQybN,0
"#PriyankaChopra looked gorgeous as she presents the award to #BillyBobThornton at the #GoldenGlobes, watch: https://t.co/SFKXTt56cz",0
#LaLaLand won 7 awards. It's now the most awarded film in #GoldenGlobes history #ZandiCreative https://t.co/AXbnv12PoS,0
